Record ID,Incident Year,Incident Month,Incident Day,Operator,Aircraft ,Engines,Engine Type,Airport,State,FAA Region,Warning Issued,Flight Phase,Visibility,Precipitation,Height,Height Bands,Speed,Speed Bands,Species Name,Species Quantity,Flight Impact,Aircraft Damage,Engine Ingested
120840,1991,5,9,American Eagle Airlines,ATR-42,2,C,John F Kennedy Intl,NY,AEA,Unknown,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Herring Gull,1,NONE,No,No
104341,1991,5,9,American Airlines,MD-80,2,D,General Edward Lawrence Logan Intl Arpt,MA,ANE,Yes,APPROACH,NIGHT,NONE,300,Low Altitude,160,Medium Speed,Unknown Large Bird,1,NONE,No,No
102954,1991,5,9,1Us Airways,B-737-200,2,D,Pittsburgh Intl Arpt,PA,AEA,No,CLIMB,NIGHT,NONE,3800,High Altitude,0,Stationary,Duck,1,NONE,No,No
104609,1991,5,9,American Airlines,B-727,3,D,Toronto/Lester B. Pearson Intl,ON,ONT,No,APPROACH,DAY,NONE,1000,Medium Altitude,150,Medium Speed,Gull,1,NONE,No,No
104336,1991,5,9,Business,B-737-200,2,D,Fort Lauderdale/Hollywood Intl,FL,ASO,No,CLIMB,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,PRECAUTIONARY LANDING,No,No
3160,1991,5,9,Military,C-130E,0,NA,Atlantic City Intl,NJ,AEA,Unknown,APPROACH,NIGHT,NONE,2000,Medium Altitude,150,Medium Speed,Unknown Medium Bird,1,NONE,No,No
103048,1991,5,9,Southwest Airlines,B-737-300,2,D,Kansas City Intl,MO,ACE,No,APPROACH,DAY,NONE,1500,Medium Altitude,160,Medium Speed,Hawk,1,NONE,No,No
102584,1991,5,9,American Airlines,MD-80,2,D,Washington Dulles Intl Arpt,DC,AEA,Yes,CLIMB,DAY,RAIN,100,Low Altitude,160,Medium Speed,Unknown Small Bird,1,NONE,No,No
104181,1991,5,9,Airnet Express,BE-58  BARON,2,A,Will Rogers World Arpt,OK,ASW,No,LANDING ROLL,NIGHT,NONE,0,On Ground,100,Low Speed,Gull,1,NONE,No,No
103310,1991,5,9,Unknown,BE-60 DUKE,2,A,Sacramento Executive Arpt,CA,AWP,No,LANDING ROLL,DAY,NONE,0,On Ground,100,Low Speed,Rock Pigeon,2-10,NONE,No,No
104837,1991,5,9,United Airlines,B-737,2,D,Tweed-New Haven Arpt,CT,ANE,Unknown,APPROACH,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
124653,1991,5,10,American Eagle Airlines,SAAB-340,2,C,Tyler Pounds Regional Arpt,TX,ASW,Unknown,TAKEOFF RUN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,Yes
101524,1991,5,10,Mountain Air Cargo,C-208,1,C,Unknown,UNKNOWN,NA,No,EN ROUTE,NIGHT,NONE,3000,High Altitude,142,Medium Speed,Mourning Dove,1,NONE,No,No
127041,1991,5,10,America West Airlines,A-320,2,D,Phoenix Sky Harbor Intl Arpt,AZ,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,Yes
104997,1991,5,10,American Airlines,DC-10-30,3,D,General Edward Lawrence Logan Intl Arpt,MA,ANE,Yes,APPROACH,NIGHT,NONE,3000,High Altitude,170,Medium Speed,Unknown Medium Bird,1,NONE,No,No
100109,1991,5,10,Ups Airlines,B-757-200,2,D,Ontario Intl Arpt,CA,AWP,No,DESCENT,NIGHT,NONE,9000,High Altitude,210,High Speed,Canada Goose,11-100,NONE,Yes,No
117309,1991,5,10,1Us Airways,BE-1900,2,C,Igor I Sikorsky Memorial,CT,ANE,Yes,LANDING ROLL,DAY,RAIN,0,On Ground,90,Low Speed,Gull,1,NONE,No,No
101526,1991,5,10,Delta Air Lines,B-727,3,D,Hartsfield - Jackson Atlanta Intl Arpt,GA,ASO,No,APPROACH,DUSK,NONE,50,Low Altitude,130,Medium Speed,Unknown Small Bird,1,NONE,No,No
103013,1991,5,10,American Airlines,B-727-200,3,D,William P Hobby Arpt,TX,ASW,No,APPROACH,DAY,NONE,200,Low Altitude,145,Medium Speed,European Starling,1,NONE,No,No
103130,1991,5,10,American Airlines,MD-80,2,D,Unknown,UNKNOWN,NA,Unknown,UNKNOWN,DAY,NONE,0,On Ground,0,Stationary,Unknown Small Bird,1,NONE,Yes,No
111405,1991,5,11,Midwest Airlines,DC-9,2,D,Gerald R. Ford Intl Arpt,MI,AGL,No,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Duck,2-10,NONE,No,No
101490,1991,5,11,1Us Airways,B-737-200,2,D,Charlotte/Douglas Intl Arpt,NC,ASO,Yes,APPROACH,DAY,NONE,1000,Medium Altitude,140,Medium Speed,Hawk,1,NONE,No,No
104457,1991,5,11,American Airlines,MD-80,2,D,William P Hobby Arpt,TX,ASW,No,CLIMB,DAY,NONE,6000,High Altitude,250,High Speed,Unknown Small Bird,1,NONE,No,No
101448,1991,5,11,Continental Airlines,B-737-200,2,D,Minot Intl Airport,ND,AGL,No,CLIMB,DAY,RAIN,30,Low Altitude,125,Medium Speed,Gull,11-100,PRECAUTIONARY LANDING,Yes,Yes
117223,1991,5,11,Northwest Airlines,DC-9,2,D,Minneapolis-St Paul Intl/Wold-Chamberlain Arpt,MN,AGL,Yes,APPROACH,DAY,FOG,1100,Medium Altitude,150,Medium Speed,Unknown Medium Bird,1,NONE,No,No
106249,1991,5,11,Privately Owned,C-152,1,A,Grand Forks Intl,ND,AGL,Yes,CLIMB,DAY,NONE,50,Low Altitude,75,Low Speed,Duck,1,NONE,Yes,No
101216,1991,5,11,Alaska Airlines,B-727,3,D,Ketchikan Intl Arpt,AK,AAL,No,LANDING ROLL,DAY,NONE,0,On Ground,120,Medium Speed,Sandpiper,11-100,NONE,No,No
107066,1991,5,12,Business,PA-28,1,A,Groton-New London Ar,CT,ANE,No,CLIMB,DAY,NONE,300,Low Altitude,70,Low Speed,Gull,1,NONE,No,No
102201,1991,5,12,Crown Airways,SHORTS 330,2,C,Dubois Regional Arpt,PA,AEA,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,100,Low Speed,Gull,2-10,NONE,No,No
102550,1991,5,12,Privately Owned,C-152,1,A,Ann Arbor Municipal,MI,AGL,No,APPROACH,DAY,NONE,10,Low Altitude,60,Low Speed,Red-Winged Blackbird,2-10,NONE,No,No
3161,1991,5,12,Military,A-10A,2,D,Dane County Regional Arpt-Truax Fld,WI,AGL,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,0,NONE,No,No
106781,1991,5,12,American Airlines,MD-80,2,D,Nashville Intl,TN,ASO,No,APPROACH,DAY,NONE,200,Low Altitude,140,Medium Speed,Unknown Small Bird,1,NONE,No,No
104174,1991,5,12,Privately Owned,PA-31 NAVAJO,2,A,Unknown,UNKNOWN,NA,Yes,EN ROUTE,DAY,NONE,1000,Medium Altitude,165,Medium Speed,Terns,1,NONE,Yes,No
100782,1991,5,12,1Us Airways,B-737-200,2,D,James M Cox Dayton Intl,OH,AGL,No,CLIMB,DAY,NONE,200,Low Altitude,160,Medium Speed,Unknown Medium Bird,1,NONE,No,No
102970,1991,5,12,Southwest Airlines,B-737-300,2,D,Phoenix Sky Harbor Intl Arpt,AZ,AWP,No,APPROACH,NIGHT,NONE,3100,High Altitude,200,Medium Speed,Unknown Medium Bird,1,NONE,No,No
105442,1991,5,12,American Airlines,MD-80,2,D,Lambert-St Louis Intl,MO,ACE,No,TAKEOFF RUN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Small Bird,1,NONE,No,No
100905,1991,5,13,American Airlines,B-727,3,D,Eppley Airfield,NE,ACE,Yes,APPROACH,NIGHT,NONE,800,Medium Altitude,150,Medium Speed,Unknown Small Bird,1,NONE,No,No
100817,1991,5,13,American Airlines,B-727-200,3,D,Tampa Intl,FL,ASO,No,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Gull,1,NONE,No,No
3162,1991,5,13,Military,T-37B,0,NA,Phoenix-Mesa Gateway,AZ,AWP,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,90,Low Speed,Unknown Medium Bird,1,NONE,No,No
103962,1991,5,13,Atlantic Southeast,EMB-120,2,C,Yeager Arpt,WV,AEA,No,APPROACH,NIGHT,NONE,5000,High Altitude,160,Medium Speed,Unknown Small Bird,2-10,NONE,No,No
128611,1991,5,13,Business,C-208,1,C,Unknown,UNKNOWN,NA,Yes,EN ROUTE,DAY,NONE,2500,High Altitude,0,Stationary,Bald Eagle,1,OTHER,Yes,No
102196,1991,5,13,American Airlines,MD-83,2,D,San Antonio Intl,TX,ASW,No,TAKEOFF RUN,DAY,NONE,0,On Ground,135,Medium Speed,Unknown Small Bird,1,NONE,No,No
109180,1991,5,13,Business,GULFAERO IV,2,D,Reno Tahoe Intl,NV,AWP,No,CLIMB,DAY,NONE,20,Low Altitude,150,Medium Speed,Western Meadowlark,1,NONE,No,No
100628,1991,5,14,Expressjet (Continental Exprs),EMB-120,2,C,Cleveland-Hopkins Intl Arpt,OH,AGL,No,LANDING ROLL,DAY,NONE,0,On Ground,128,Medium Speed,Unknown Medium Bird,1,NONE,No,No
3163,1991,5,14,Military,RF-4C,0,NA,Austin-Bergstrom Intl,TX,ASW,Unknown,APPROACH,DAY,NONE,2800,High Altitude,175,Medium Speed,Unknown Medium Bird,1,NONE,No,No
2598,1991,5,14,Military,B-52G,0,NA,Arkansas International Arpt,AR,ASW,Unknown,APPROACH,NIGHT,NONE,1000,Medium Altitude,160,Medium Speed,Unknown Medium Bird,1,NONE,No,No
114571,1991,5,15,American Airlines,DC-10,3,D,Dallas/Fort Worth Intl Arpt,TX,ASW,No,CLIMB,NIGHT,NONE,6500,High Altitude,250,High Speed,Unknown Medium Bird,1,NONE,No,No
104542,1991,5,15,American Airlines,DC-10-10,3,D,Dallas/Fort Worth Intl Arpt,TX,ASW,No,CLIMB,DAY,NONE,300,Low Altitude,170,Medium Speed,Unknown Small Bird,2-10,NONE,No,No
115568,1991,5,15,Emery Worldwide,DC-8,4,D,John F Kennedy Intl,NY,AEA,Unknown,APPROACH,DAY,NONE,0,On Ground,0,Stationary,Canada Goose,2-10,NONE,No,No
101124,1991,5,15,Mountain Air Cargo,FOKKER F27,2,C,General Mitchell Intl,WI,AGL,Yes,APPROACH,DAWN,NONE,1500,Medium Altitude,130,Medium Speed,Unknown Medium Bird,1,NONE,No,No
101443,1991,5,15,American Airlines,MD-80,2,D,Palm Springs Intl,CA,AWP,No,CLIMB,UNKNOWN,NONE,800,Medium Altitude,190,Medium Speed,Unknown Small Bird,1,NONE,No,No
105408,1991,5,15,Business,HAWKER-SDLY HS125,2,B,Fulton County Arpt - Brown Field,GA,ASO,No,DESCENT,DAY,NONE,1900,Medium Altitude,190,Medium Speed,Hawk,1,OTHER,No,No
106111,1991,5,15,Metroflight,SAAB-340,2,C,Tyler Pounds Regional Arpt,TX,ASW,No,APPROACH,DAY,NONE,5,Low Altitude,110,Medium Speed,Unknown Small Bird,1,NONE,No,No
115392,1991,5,15,Business,CITATION II,2,D,Lihue Arpt,HI,AWP,Yes,LANDING ROLL,DAY,NONE,0,On Ground,110,Medium Speed,Unknown Small Bird,1,NONE,No,No
104108,1991,5,15,1Us Airways,FOKKER F100,2,D,Newark Liberty Intl Arpt,NJ,AEA,No,APPROACH,DUSK,NONE,2100,High Altitude,170,Medium Speed,Unknown Medium Bird,1,NONE,Yes,No
101572,1991,5,15,Delta Air Lines,B-737-200,2,D,Salt Lake City Intl,UT,ANM,Unknown,CLIMB,DAY,NONE,20,Low Altitude,150,Medium Speed,Hawk,1,PRECAUTIONARY LANDING,Yes,Yes
105441,1991,5,16,American Airlines,MD-80,2,D,Syracuse Hancock Intl,NY,AEA,No,APPROACH,NIGHT,NONE,500,Low Altitude,140,Medium Speed,Unknown Medium Bird,1,NONE,No,No
104250,1991,5,16,American Airlines,B-727,3,D,Philadelphia Intl,PA,AEA,No,UNKNOWN,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
102133,1991,5,16,American Airlines,MD-83,2,D,Portland Intl (Or),OR,ANM,No,CLIMB,DAY,NONE,2500,High Altitude,200,Medium Speed,Unknown Small Bird,1,NONE,No,No
104722,1991,5,16,1Us Airways,FOKKER F28 MK 4000,2,D,Pensacola Intl Arpt,FL,ASO,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,130,Medium Speed,Unknown Small Bird,1,NONE,No,No
105035,1991,5,16,1Us Airways,FOKKER F28 MK 4000,2,D,Norfolk Intl,VA,AEA,No,TAKEOFF RUN,DAY,NONE,0,On Ground,90,Low Speed,Rock Pigeon,1,NONE,No,No
105386,1991,5,16,Southwest Airlines,B-737-500,2,D,Mc Carran Intl Arpt,NV,AWP,No,APPROACH,NIGHT,NONE,6000,High Altitude,210,High Speed,Unknown Medium Bird,1,NONE,No,No
101884,1991,5,16,Privately Owned,C-172,1,A,Oakland County Intl,MI,AGL,No,CLIMB,DAY,NONE,20,Low Altitude,80,Low Speed,Eastern Meadowlark,1,NONE,No,No
103264,1991,5,17,Business,C-177,1,A,Unknown,UNKNOWN,NA,No,EN ROUTE,DAY,NONE,800,Medium Altitude,140,Medium Speed,Brown Pelican,1,NONE,Yes,No
102631,1991,5,17,1Us Airways,FOKKER F100,2,D,Norfolk Intl,VA,AEA,No,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Rock Pigeon,1,NONE,No,No
116522,1991,5,17,American Airlines,MD-82,2,D,Seattle-Tacoma Intl,WA,ANM,No,APPROACH,NIGHT,NONE,1000,Medium Altitude,250,High Speed,Gull,1,NONE,No,No
102086,1991,5,17,Business,BE-23 SUNDOWNER,1,A,Roanoke Regnl Arpt/Woodrum Field,VA,AEA,No,APPROACH,DAY,NONE,150,Low Altitude,0,Stationary,Unknown Small Bird,1,NONE,No,No
103831,1991,5,17,Airnet Express,LEARJET-25,2,B,Dallas Love Field Arpt,TX,ASW,No,TAKEOFF RUN,DAWN,NONE,0,On Ground,121,Medium Speed,Duck,1,ENGINE SHUTDOWN,Yes,Yes
123446,1991,5,17,1Us Airways,B-737-300,2,D,Unknown,UNKNOWN,NA,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Swainson'S Thrush,1,NONE,Yes,Yes
105802,1991,5,17,Comair Airlines,SAAB-340,2,C,Cincinnati/Northern Kentucky Intl Arpt,KY,ASO,No,LANDING ROLL,DAY,NONE,0,On Ground,120,Medium Speed,Unknown Small Bird,1,NONE,No,No
101554,1991,5,17,Henson,DHC8 DASH 8,2,C,Ronald Reagan Washington National Arpt,DC,AEA,No,APPROACH,DAY,NONE,10,Low Altitude,120,Medium Speed,Gull,1,NONE,No,No
103837,1991,5,17,American Airlines,B-727,3,D,Louie Armstrong New Orleans Intl Arpt,LA,ASW,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,100,Low Speed,Gull,1,NONE,No,No
102805,1991,5,17,1Us Airways,B-737-300,2,D,Philadelphia Intl,PA,AEA,No,LANDING ROLL,DAY,NONE,0,On Ground,120,Medium Speed,Crow,2-10,NONE,No,No
2599,1991,5,18,Military,RF-4C,0,NA,Austin-Bergstrom Intl,TX,ASW,Unknown,LANDING ROLL,DAY,NONE,0,On Ground,100,Low Speed,Unknown Medium Bird,1,NONE,No,No
103151,1991,5,18,American Airlines,B-727-200,3,D,Sarasota-Bradenton Intl Arpt,FL,ASO,No,APPROACH,DAY,NONE,50,Low Altitude,130,Medium Speed,Terns,1,NONE,No,No
104557,1991,5,18,Fedex Express,DC-10,3,D,Memphis Intl,TN,ASO,No,APPROACH,NIGHT,NONE,150,Low Altitude,130,Medium Speed,Unknown Small Bird,1,NONE,No,No
104991,1991,5,18,Business,C-340,2,A,Worcester Regional,MA,ANE,No,LANDING ROLL,DAY,NONE,0,On Ground,80,Low Speed,Wild Turkey,1,NONE,No,No
107135,1991,5,19,Aloha Airlines,B-737-200,2,D,Kahului Arpt,HI,AWP,No,CLIMB,DAY,NONE,150,Low Altitude,160,Medium Speed,Unknown Medium Bird,1,NONE,No,No
126989,1991,5,19,Business,PA-31-350,2,A,Westchester County Arpt,NY,AEA,Unknown,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,Yes,No
106283,1991,5,19,Business,CITATION II,2,D,Birmingham-Shuttlesworth Intl,AL,ASO,No,TAKEOFF RUN,DAY,NONE,0,On Ground,160,Medium Speed,Unknown Small Bird,1,NONE,No,No
104951,1991,5,19,Trans World Express,EMB-120,2,C,Birmingham-Shuttlesworth Intl,AL,ASO,No,APPROACH,DAY,NONE,750,Medium Altitude,130,Medium Speed,Unknown Small Bird,1,NONE,No,No
101822,1991,5,19,Business,HAWKER-SDLY HS125,2,B,Ronald Reagan Washington National Arpt,DC,AEA,No,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,European Starling,2-10,NONE,No,No
104962,1991,5,19,American Airlines,MD-80,2,D,Portland Intl (Or),OR,ANM,No,APPROACH,NIGHT,NONE,1400,Medium Altitude,170,Medium Speed,Unknown Medium Bird,2-10,NONE,Yes,No
122841,1991,5,19,Southwest Airlines,B-737-200,2,D,William P Hobby Arpt,TX,ASW,No,APPROACH,DAY,NONE,100,Low Altitude,128,Medium Speed,Unknown Small Bird,2-10,NONE,No,No
105203,1991,5,19,Privately Owned,GRUMAMER AA5,1,A,Palo Alto Arpt Of Santa Clara County,CA,AWP,Yes,LANDING ROLL,DAY,NONE,0,On Ground,50,Low Speed,Blackbird,1,NONE,No,No
120951,1991,5,19,Air Canada,DC-9,2,D,Miami Intl,FL,ASO,Yes,LANDING ROLL,DAY,NONE,0,On Ground,100,Low Speed,Unknown Small Bird,2-10,NONE,No,No
105301,1991,5,19,United Airlines,B-737,2,D,Ontario Intl Arpt,CA,AWP,No,APPROACH,DAY,NONE,500,Low Altitude,0,Stationary,Unknown Small Bird,1,NONE,No,No
102052,1991,5,19,American Airlines,MD-80,2,D,Des Moines Intl,IA,ACE,No,APPROACH,NIGHT,NONE,800,Medium Altitude,140,Medium Speed,Unknown Medium Bird,1,NONE,No,No
101530,1991,5,19,1Us Airways,B-737,2,D,Detroit Metro Wayne County Arpt,MI,AGL,Yes,CLIMB,DAY,NONE,3000,High Altitude,230,High Speed,Unknown Small Bird,1,PRECAUTIONARY LANDING,Yes,No
101811,1991,5,19,Business,DA-50 FALCON,3,D,Ontario Intl Arpt,CA,AWP,No,CLIMB,DAY,NONE,20,Low Altitude,0,Stationary,Unknown Small Bird,1,NONE,No,No
106331,1991,5,19,Metroflight,SAAB-340,2,C,Drake Field Arpt,AR,ASW,No,LANDING ROLL,DAY,RAIN,0,On Ground,118,Medium Speed,Unknown Small Bird,2-10,NONE,No,No
129318,1991,5,20,United Airlines,DC-10-10,3,D,Washington Dulles Intl Arpt,DC,AEA,Unknown,TAKEOFF RUN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
104486,1991,5,20,Business,PA-23-250,2,A,Unknown,UNKNOWN,NA,No,EN ROUTE,NIGHT,NONE,5000,High Altitude,160,Medium Speed,Unknown Medium Bird,2-10,NONE,No,No
127764,1991,5,20,Privately Owned,PA-34 SENECA,2,A,Oneonta Municipal Arpt,NY,AEA,Unknown,TAKEOFF RUN,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,Yes,No
102579,1991,5,20,Business,C-441 CONQUE,2,C,Lakefront Airport,LA,ASW,Unknown,LANDING ROLL,DAY,RAIN,0,On Ground,112,Medium Speed,Laughing Gull,1,OTHER,No,No
120209,1991,5,20,Lexpress,BE-1900,2,C,"Baton Rouge Metropolitan, Ryan Field",LA,ASW,No,APPROACH,DAY,NONE,200,Low Altitude,140,Medium Speed,Unknown Medium Bird,1,NONE,No,No
105249,1991,5,20,Panorama Air Tour,PA-31 NAVAJO,2,A,Lihue Arpt,HI,AWP,Yes,LANDING ROLL,DAY,NONE,0,On Ground,100,Low Speed,Spotted Dove,1,NONE,No,No
105222,1991,5,20,American Airlines,MD-80,2,D,Baltimore/Wash Intl Thurgood Marshal Arpt,MD,AEA,No,TAKEOFF RUN,DAY,NONE,0,On Ground,120,Medium Speed,Blackbird,1,NONE,No,No
102580,1991,5,20,Business,BE-58  BARON,2,A,Birmingham-Shuttlesworth Intl,AL,ASO,No,APPROACH,DAY,NONE,1400,Medium Altitude,140,Medium Speed,European Starling,1,NONE,No,No
103528,1991,5,20,Business,C-172,1,A,Anoka County-Blaine,MN,AGL,No,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Canada Goose,1,NONE,Yes,No
129319,1991,5,20,United Airlines,B-737-300,2,D,Chicago O'Hare Intl Arpt,IL,AGL,Unknown,APPROACH,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
108997,1991,5,20,American Eagle Airlines,ATR-42,2,C,Louisville Intl Arpt-Standiford Field,KY,ASO,Yes,APPROACH,DAY,NONE,100,Low Altitude,116,Medium Speed,Unknown Medium Bird,1,NONE,No,No
129799,1991,5,20,Hawaiian Air,DC-9,2,D,Lihue Arpt,HI,AWP,Unknown,LANDING ROLL,UNKNOWN,NONE,0,On Ground,0,Stationary,Spotted Dove,1,NONE,No,No
2600,1991,5,20,Military,T-38A,0,NA,Phoenix-Mesa Gateway,AZ,AWP,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,170,Medium Speed,Unknown Medium Bird,1,NONE,No,No
104196,1991,5,20,1Us Airways,FOKKER F28 MK 4000,2,D,Newark Liberty Intl Arpt,NJ,AEA,Yes,APPROACH,NIGHT,NONE,2400,High Altitude,150,Medium Speed,Unknown Small Bird,1,NONE,No,No
105555,1991,5,20,American Airlines,MD-80,2,D,Nashville Intl,TN,ASO,No,APPROACH,DAY,NONE,200,Low Altitude,140,Medium Speed,Blackbird,1,NONE,No,No
106899,1991,5,20,Continental Airlines,MD-80,2,D,Jacksonville Intl,FL,ASO,No,APPROACH,NIGHT,NONE,2000,Medium Altitude,180,Medium Speed,Unknown Small Bird,1,NONE,No,No
109631,1991,5,21,American Airlines,MD-80,2,D,Baltimore/Wash Intl Thurgood Marshal Arpt,MD,AEA,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,120,Medium Speed,Sparrow,1,NONE,No,No
127806,1991,5,21,United Airlines,B-737-300,2,D,Denver Stapleton Arpt,CO,ANM,Unknown,APPROACH,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
102204,1991,5,21,American Airlines,MD-82,2,D,Louie Armstrong New Orleans Intl Arpt,LA,ASW,Yes,CLIMB,DAY,NONE,100,Low Altitude,135,Medium Speed,Sparrow,1,NONE,No,No
2601,1991,5,21,Military,T-38A,0,NA,Phoenix-Mesa Gateway,AZ,AWP,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,170,Medium Speed,Unknown Medium Bird,1,NONE,No,No
102508,1991,5,21,Business,DA-900,3,D,Kahului Arpt,HI,AWP,No,APPROACH,DUSK,NONE,50,Low Altitude,120,Medium Speed,Unknown Medium Bird,1,NONE,Yes,No
103445,1991,5,22,Business,UNKNOWN,0,NA,Page Field Arpt,FL,ASO,No,TAKEOFF RUN,NIGHT,NONE,0,On Ground,0,Stationary,Gull,2-10,NONE,No,No
129800,1991,5,22,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Hawaiian Duck,1,NONE,No,No
102441,1991,5,22,Northwest Airlines,DC-9,2,D,Memphis Intl,TN,ASO,No,CLIMB,DAY,NONE,1000,Medium Altitude,160,Medium Speed,Unknown Small Bird,1,NONE,No,No
106836,1991,5,22,Southwest Airlines,B-737-300,2,D,Austin-Bergstrom Intl,TX,ASW,No,APPROACH,DAY,NONE,10,Low Altitude,130,Medium Speed,Sparrow,1,NONE,No,No
106413,1991,5,22,1Us Airways,B-737-200,2,D,La Guardia Arpt,NY,AEA,Yes,APPROACH,DAY,NONE,0,On Ground,140,Medium Speed,Unknown Small Bird,1,NONE,No,No
2602,1991,5,22,Military,RF-4C,0,NA,Lincoln Arpt,NE,ACE,Unknown,CLIMB,DAY,NONE,400,Low Altitude,240,High Speed,Unknown Medium Bird,1,NONE,No,No
103236,1991,5,22,American Airlines,B-727,3,D,"Baton Rouge Metropolitan, Ryan Field",LA,ASW,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,130,Medium Speed,Unknown Small Bird,1,NONE,No,No
5441,1991,5,22,Military,T-38A,0,NA,Sheppard Afb/Wichita Falls Muni Arpt,TX,ASW,Yes,CLIMB,DAY,NONE,100,Low Altitude,200,Medium Speed,Inca Dove,1,NONE,No,No
104111,1991,5,22,Business,BE-200 KING,2,C,Lakefront Airport,LA,ASW,Unknown,TAXI,DAY,RAIN,0,On Ground,0,Stationary,Unknown Medium Bird,2-10,NONE,No,No
2603,1991,5,22,Military,KC-135,0,NA,Arkansas International Arpt,AR,ASW,Unknown,APPROACH,DAY,NONE,2000,Medium Altitude,165,Medium Speed,Unknown Medium Bird,1,NONE,No,No
127917,1991,5,23,United Airlines,B-727-200,3,D,Dallas/Fort Worth Intl Arpt,TX,ASW,Unknown,APPROACH,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
2604,1991,5,23,Military,T-37B,0,NA,Lubbock Preston Smith Intl Arpt,TX,ASW,Unknown,LANDING ROLL,DAY,NONE,1,Low Altitude,90,Low Speed,Finch,1,NONE,No,No
104453,1991,5,23,Nashville Eagle,BA-31 JETSTR,2,C,Nashville Intl,TN,ASO,No,APPROACH,DAY,NONE,100,Low Altitude,113,Medium Speed,Unknown Medium Bird,1,NONE,No,No
103076,1991,5,23,Continental Airlines,MD-80,2,D,Buffalo-Niagara Intl,NY,AEA,Unknown,TAKEOFF RUN,UNKNOWN,NONE,0,On Ground,130,Medium Speed,Unknown Medium Bird,1,NONE,No,No
5443,1991,5,23,Military,T-38A,0,NA,Sheppard Afb/Wichita Falls Muni Arpt,TX,ASW,Yes,CLIMB,DAY,NONE,0,On Ground,140,Medium Speed,Unknown Medium Bird,1,NONE,Yes,Yes
129802,1991,5,24,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Zebra Dove,1,NONE,No,No
129801,1991,5,24,Unknown,UNKNOWN,0,NA,Lihue Arpt,HI,AWP,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Spotted Dove,1,NONE,No,No
100236,1991,5,24,American Airlines,MD-80,2,D,Calgary Intl,AB,P&N,No,TAKEOFF RUN,DAY,RAIN,0,On Ground,115,Medium Speed,Sparrow,1,NONE,No,No
2605,1991,5,24,Military,F-16,0,NA,Duluth Intl Arpt,MN,AGL,Unknown,APPROACH,DAY,NONE,20,Low Altitude,150,Medium Speed,Upland Sandpiper,1,NONE,No,No
104260,1991,5,24,Southwest Airlines,B-737-300,2,D,Austin-Bergstrom Intl,TX,ASW,No,DESCENT,NIGHT,NONE,10000,High Altitude,250,High Speed,Unknown Medium Bird,1,NONE,No,No
105449,1991,5,24,Pan Am,B-727-200,3,D,John F Kennedy Intl,NY,AEA,No,CLIMB,DAY,NONE,1100,Medium Altitude,190,Medium Speed,Unknown Medium Bird,1,NONE,No,No
103512,1991,5,24,1Us Airways,FOKKER F100,2,D,Pittsburgh Intl Arpt,PA,AEA,No,APPROACH,DAY,NONE,100,Low Altitude,0,Stationary,Sparrow,1,NONE,No,No
